chapter_no,heading_1,heading_2,heading_3,heading_4,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.410 - Administrative Citations and Penalties—General., ,sub-sec-14.2.40,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.410ADCIPEEN,https://zoneomics.com/code/4773/chapter_14#14.2.40,True,3,"If the enforcement officer is unable to serve the business owner on the premises and the enforcement officer can only locate the manager or on-site supervisor, the administrative citation may be issued in the name of the business and a copy given to the manager or on-site supervisor.
A copy of the administrative citation shall also be mailed to the business owner by certified mail, return receipt requested, and by first class mail.
If a copy of the administrative citation that is sent by certified mail is returned by the United States Postal Service unsigned or marked ""unclaimed"" and/or ""refused"", then service by first class mail shall be deemed effective provided it is also not returned by the United States Postal Service.
(3) If a responsible party cannot be located at the property, then a copy of the administrative citation shall be posted in a conspicuous place on or near that property, if practicable, and a copy mailed by certified mail, return receipt requested, and by first class mail, to all responsible parties at their last known addresses as they appear on the last County equalized assessment role, or any other available public records related to title or ownership of the property that is the subject of the administrative citation.
If the copy of the administrative citation sent by certified mail to a responsible party is returned by the United States Postal Service with the mail receipt unsigned, or marked ""unclaimed"" and/or ""refused"", then service by first class mail shall be deemed effective provided it is also not returned by the United States Postal Service.
(4) The failure of any responsible party to receive a copy of the administrative citation shall not affect the validity of the proceedings.
(e) Administrative Penalties.
(1) General.
Pursuant to California Government Code sections
53069.4 and 25132(c) and unless otherwise provided in this Code, the amount of penalty to be imposed for a violation of this Code and assessed by means of an administrative citation shall be one hundred dollars ($100.00) for the first occurrence of a violation; five hundred dollars ($500.00) for the second occurrence of the same violation; and one thousand dollars ($1,000.00) for the third and each subsequent occurrence of the same violation.
Notwithstanding this paragraph, the amount of penalty to be assessed by means of an administrative citation may be established by resolution of the Board of Directors of the San Bernardino County Fire Protection District.
(2) Multiple Violations.
Notwithstanding the tables of administrative penalties for violations relating to Dangerous Fireworks, Safe and Sane Fireworks, False and Negligent Alarms and those violations defined as egregious violations, when multiple violations of this Code or any provision of a code or standards adopted or incorporated by reference by this Code occur concurrently and are addressed through the Administrative Citation process pursuant to this section, the fire code official may, at his or her discretion, assess administrative penalties in the following manner:
(A) The administrative penalty for the first and second violation occurring concurrently shall be the full penalty as defined by Section 18.04.410(e)(1).
(B) The administrative penalties for the third and subsequent violations occurring concurrently may be reduced to twenty-five ($25.00) dollars per violation.
(C) This alternative penalty system shall only apply to the first occurrence within a one-year period.
(3) Additional Citations.
If the violation is not corrected within the time limits established in this section, then additional administrative citations may be issued for the same violation.
The amount of the penalty shall increase at the rate specified above.
(A) Payment of the penalty shall not excuse the failure to correct the violation nor shall it bar further enforcement action by the San Bernardino County Fire Protection District or any other enforcement agency authorized to issue administrative citations.
(B) The penalties assessed shall be payable to the District (or to the District's designated collection/processing agent), or to any enforcement agency authorized to issue administrative citations (or to such agency's designated collection/processing agent) within 30 calendar days from the date the administrative citation is issued."
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.410 - Administrative Citations and Penalties—General., ,sub-sec-14.2.40,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.410ADCIPEEN,https://zoneomics.com/code/4773/chapter_14#14.2.40,True,4,"(C) Except as provided below, any person who fails to pay to the District (or the District's designated collection/processing agent), or to any enforcement agency authorized to issue administrative citations (or such agency's designated collection/processing agent) any penalty imposed pursuant to the provisions of this Code on or before the date that the penalty is due shall also be liable for the payment of any applicable late payment charges as established by the Board of Directors.
(D) The District may collect any past due administrative citation penalty or late payment charge by use of any available means, including without limitation, the recording of a notice of lien, describing the real property affected and the amount of the costs and administrative citation penalties claimed by the District with the Office of the County Recorder.
The District may transmit notice of the award of abatement costs and administrative citation penalties, or notice of the judgment thereon arising from a collection or other legal action, to the Treasurer/Tax Collector who shall place the amount thereof on the assessment role as a special assessment to be paid with County taxes, unless sooner paid.
The District may also recover its collection costs.
A judgment or award of such costs, penalties or damages may also be enforced in any other manner provided by law.
(E) The District may also recover its administrative costs incurred in defending the citation at the appeal hearing.
(F) All administrative citation penalties collected pursuant to these provisions shall be deposited into specific funds maintained by or on behalf of the District exclusively for the purpose of funding the enforcement of this Code.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],"18.04.420 - Administrative Citations and Penalties—Dangerous Fireworks, and Unlawful Use of Safe and Sane Fireworks.", ,sub-sec-14.2.41,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.420ADCIPEANFIUNUSSASAFI,https://zoneomics.com/code/4773/chapter_14#14.2.41,False,0,"(a) This section governs, and applies only to, the imposition and enforcement of administrative penalties related to the storage, possession, handling, sale, use, transportation, or public display of those fireworks classified as ""Dangerous Fireworks,"" and the unlawful use of Safe and Sane Fireworks.
(b) For the purposes of this Section, the term ""Dangerous Fireworks"" shall be defined pursuant to California Health and Safety Code section 12500, et seq.
and shall also include ""Safe and Sane"" fireworks as defined in California Health and Safety Code section 12529, which have been modified to act in the same manner as Dangerous Fireworks.
(c) The penalties enumerated in this section shall not apply to Law Enforcement or District personnel acting within the scope of their official duties or to a pyrotechnic licensee when operating pursuant to that license.
(d) The imposition of administrative penalties related to ""Dangerous Fireworks"" under this section shall be limited to persons who store, possess, handle, sell, use, transport, or publicly display 25 pounds or less (gross weight including packaging) of such Dangerous Fireworks.
Any persons who store, possess, handle, sell, use, transport, or publicly display over 25 pounds (gross weight including packaging) of such Dangerous Fireworks may be subject to criminal action.
(e) Administrative penalties collected pursuant to this section related to ""Dangerous Fireworks"" shall not be subject to California Health and Safety Code section 12706, which section provides that certain fines collected by a court of the state be deposited with, and disbursed by, the County Treasurer.
However, the District shall provide cost reimbursement to the State Fire Marshal pursuant to regulations to be adopted by the State Fire Marshal addressing the State Fire Marshal's cost for the transportation and disposal of ""Dangerous Fireworks"" seized by the District, which costs will be part of any administrative penalty imposed.
Unless and until said regulations have been adopted by the state of California, the District shall hold in trust two hundred fifty dollars ($250) of any penalty collected to cover the cost reimbursement to the State Fire Marshal for said cost of transportation and disposal of the ""Dangerous Fireworks.""
(f) Notwithstanding the penalties defined in this Section, administrative citations issued pursuant to this section shall comply with all the requirements of Section 18.04.410 of this Code.
(g) Each person who violates any provision of this Code relating to the storage, possession, handling, sale, use, transportation, or public display of Dangerous Fireworks shall be subject to the imposition and payment of an increased administrative penalty as provided, below:
Administrative Penalties for Dangerous Fireworks Expand | Number of Occurrences in a 1-Year Period | Amount of Administrative Penalty | Late Charge | Total Amount of Penalty Plus Late Charge |
| --- | --- | --- | --- |
| First | $1,250.00 | $125.00 | $1,375.00 |
| Second | $2,250.00 | $225.00 | $2,475.00 |
| Three or More | $3,250.00 | $325.00 | $3,575.00 | ;adv=8qz;(h) Each person who violates any provision of this Code relating to the unlawful storage, possession, handling, sale, use, transportation, or public display of unmodified Safe and Sane fireworks shall be subject to the imposition and payment of an increased administrative penalty as provided in the table below:
Administrative Penalties for Safe and Sane Fireworks Expand | Number of Occurrences in a 1-Year Period | Amount of Administrative Penalty | Late Charge | Total Amount of Penalty Plus Late Charge |
| --- | --- | --- | --- |
| First | $150.00 | $15.00 | $165.00 |
| Second | $250.00 | $25.00 | $275.00 |
| Three or More | $350.00 | $35.00 | $385.00 | ;adv=8qz;(i) The issuance of an administrative citation pursuant to this section shall not preclude the fire code official or any other person authorized to issue an administrative citation pursuant to this section from seizing any Dangerous Fireworks or unlawfully used Safe and Sane fireworks pursuant to this Code and California Health and Safety Code section 12721.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.430 - Administrative Penalties—Egregious Violations., ,sub-sec-14.2.42,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.430ADPEGRVI,https://zoneomics.com/code/4773/chapter_14#14.2.42,False,0,"(a) Any person who violates
Section 18.04.200 relating to Stop Work Orders, Section 18.04.230 relating to tampering with notices, Section 18.04.240 relating to overcrowding, Section 18.04.250 relating to obstructed egress, Section 18.04.260 relating to unlawful open fires, and
Section 18.04.270 relating to explosives and pyrotechnics or any other violation of this Code or of the provisions of any code adopted or incorporated by reference by this Code that is reasonably determined by the fire code official to present an immediate or potentially immediate threat to public safety, shall be subject to the imposition and payment of an increased administrative penalty as provided in the table below:
Administrative Penalties for Egregious Violations Expand | Number of Occurrences in a 1-Year Period | Amount of Administrative Penalty | Late Charge | Total Amount of Penalty Plus Late Charge |
| --- | --- | --- | --- |
| First | $250.00 | $25.00 | $275.00 |
| Second | $750.00 | $75.00 | $825.00 |
| Three or More | $1,250.00 | $125.00 | $1,375.00 | (b) For the purposes of this section, each instance of a violation may be considered a separate violation subject to a separate penalty.
However, multiple violations cited during a single occurrence or inspection shall not each be considered a separate occurrence incurring a higher penalty amount.
EXAMPLE:
During a first inspection, two required exit doors are found to be chained and the dance hall is overcrowded.
An administrative citation may be issued for three
(3) counts of egregious violations at $250.00 each, rather than three
(3) counts each at $250.00, $750.00, and $1,250.00 respectively.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.440 - Administrative Remedies and Penalties For Nuisance Fire Alarms., ,sub-sec-14.2.43,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.440ADREPENUFIAL,https://zoneomics.com/code/4773/chapter_14#14.2.43,False,0,"(a) Any person identified in this section who causes or allows to be caused a nuisance fire alarm shall be subject to the remedies identified in this Section.
For purposes of this section, a ""nuisance fire alarm"" is any fire alarm signal that has resulted in an emergency response where there is no evidence of an actual emergency.
(b) An administrative penalty may be imposed against the owner of a premises on or in which a nuisance fire alarm has originated, on each occurrence after the third occurrence at a single premises.
(c) An administrative penalty may be imposed against the owner of a premises if the owner fails to return proof of service/repair of the equipment within fifteen
(15) days after receiving written notice from the fire code official ordering the correction of a nuisance fire alarm.
(d) If the fire code official determines that the nuisance fire alarm was directly caused by an onsite employee or representative of the fire alarm contractor during the course of testing, maintenance or repair, the nuisance fire alarm shall be counted against the owner of the premises.
(e) In lieu of or in addition to the administrative penalties listed above, the fire code official is authorized to order the owner of a premises to:
(A) Silence an activated fire alarm system, have corrective action taken and thereafter reset it.
(B) Disconnect or deactivate the fire alarm system until corrective actions can be taken.
(C) Institute a fire watch pursuant to Section 901.7 of this Code in the event a fire alarm system is disconnected or deactivated, until corrective action is taken.
The owner is responsible for paying all costs associated with establishing a fire watch.
(f) Notwithstanding the provisions of Section 18.04.410 no administrative citation shall be imposed for the first three
(3) nuisance fire alarms at the same premises during each calendar year.
(g) An occurrence of a nuisance fire alarm shall not result in the imposition of an administrative penalty if the nuisance fire alarm was caused by the malicious causes beyond the control of the owner unless the fire code official has given prior written notice to the owner to provide reasonable safeguards against additional nuisance fire alarms and the owner has failed to comply with that notice.
(h) Administrative Penalties.
Any person who violates any provision of this section shall be subject to the imposition and payment of an administrative penalty as provided in the table below:
Administrative Penalties for False or Nuisance Fire Alarms Expand | Number of Occurrences in a 1-Year Period | Amount of Administrative Penalty | Late Charge | Total Amount of Penalty Plus Late Charge |
| --- | --- | --- | --- |
| Four to Five 1 | $100.00 | $10.00 | $110.00 |
| Six to Seven | $200.00 | $20.00 | $220.00 |
| Eight or More | $500.00 | $50.00 | $550.00 |
1. This penalty shall also apply to any occurrence of Sections 18.04.380(a)(1)(8), 18.04.380(a)(1)(c), and 18.04.380(a)(2)(8).
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.450 - Appeal of Administrative Citations., ,sub-sec-14.2.44,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.450APADCI,https://zoneomics.com/code/4773/chapter_14#14.2.44,True,1,"(a) Notice of Appeal.
Any person in whose name an administrative citation has been issued may appeal the administrative citation by filing a written notice of appeal with the District.
If the District has designated a processing agent, then the responsible party shall file his/her written notice of appeal with the designated processing agent.
The written notice of appeal must be filed within 20 calendar days of the date the administrative citation was served in a manner set forth in subsection (d) of this section.
The written notice of appeal shall be filed together with an advance deposit, consisting of a cashier's check, for the full amount of the penalty stated on the administrative citation; unless the District has issued an advance deposit hardship waiver.
Failure to file a written notice of appeal within this time period shall constitute a waiver of the right to appeal the administrative citation.
(b) Advance Deposit Hardship Waiver.
Any person intending to appeal an administrative citation and who is financially unable to make the advance deposit as required by this section may file a written request for an advance deposit hardship waiver with the District.
A District-approved form shall be made for this purpose.
The written request shall be filed with the District within 10 calendar days of the date the administrative citation was served.
(c) Advance Deposit Hardship Waiver Evaluation Procedures.
The advance deposit requirement shall be stayed pending a determination by the Fire Chief/Fire Warden, or the Fire Chief/Fire Warden's designee, that a waiver shall not be issued.
The Fire Chief/Fire Warden, or the Fire Chief/Fire Warden's designee, may waive the advance deposit requirement and issue a waiver only if the person requesting the waiver submits to the Fire Chief/Fire Warden's attention a sworn affidavit, together with any supporting documents or materials, reasonably demonstrating to the Fire Chief/Fire Warden the person's actual financial ability to submit the deposit in advance of the appeal hearing.
The filing of a written request for an advance deposit hardship waiver shall not extend the time limits for appealing an administrative citation.
The Fire Chief/Fire Warden, or the Fire Chief/Fire Warden's designee, shall issue a written decision explaining the reason(s) for not issuing the waiver.
The written decision of the Fire Chief/Fire Warden, or the Fire Chief/Fire Warden's designee, shall be final.
In the event a waiver is not issued, the person intending to appeal must remit the advance deposit with a written notice of appeal as herein provided.
(d) Contents of Notice of Appeal.
The notice of appeal shall be submitted on District-approved forms and shall contain the following information:
(1) A brief statement setting forth the appealing person's (hereinafter ""appellant"") interest in the proceedings;
(2) A brief statement of the material facts which the appellant claims supports his/her contention that they did not commit, cause, or otherwise allow a violation of one or more provisions of this Code to occur, exist, or continue as alleged in the administrative citation at issue; or he/she is not a responsible party as defined at Section 18.04.410(b)(9) of this Code.
(3) A mailing address at which the appellant agrees that notice of any additional proceeding or an order relating to the imposition of an administrative citation penalty, shall be received and accepted by the appellant by First Class Mail.
(4) The notice of appeal must be signed and dated by the appellant.
(e) Administrative Hearing.
The resolution of an appeal of an administrative citation issued under the authority of this Code shall be by an administrative hearing conducted according to the procedures set forth in this section.
Upon the District's designated processing agent's receipt of a timely, written notice of appeal from the appellant, an administrative hearing shall be held as follows:
(1) Hearing Date.
The date of the hearing shall be set for a date that is no later than 60 days from the date the notice of appeal is received by the District's processing agent.
(2) Notice of Hearing.
Notice of the administrative hearing shall be given to the appellant at least 10 calendar days prior to the hearing.
The notice may be delivered to the appellant or mailed by first class mail to the address listed in the notice of appeal.
Neither personal service nor service by certified mail shall be required.
(3) Hearing Officer.
The administrative hearing shall be held before the Fire Chief/Fire Warden, or the Fire Chief/Fire Warden's designee.
The Hearing Officer shall not be the enforcement officer who issued the administrative citation or his/her immediate supervisor.
The Fire Chief/Fire Warden, through the District's contracting process, may contract with a qualified provider for administrative processing and collection services to provide hearing officers to conduct administrative hearings and process administrative citations, including the collection of payment of administrative citation penalties.
(4) Conduct of the Hearing.
(A) The Hearing Officer shall not be limited by the technical or formal rules of evidence.
The District shall bear the burden of proof at the administrative hearing to establish the existence of a violation of this Code by a preponderance of the evidence.
The Hearing Officer shall have the discretion to exclude evidence if its probative value is substantially outweighed by the probability that its admission will cause an undue consumption of time.
The enforcement officer establishing or confirming the occurrence or existence of a violation of this Code shall be deemed the complaining or reporting party."
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.450 - Appeal of Administrative Citations., ,sub-sec-14.2.44,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.450APADCI,https://zoneomics.com/code/4773/chapter_14#14.2.44,True,2,"Personal or other identifying information regarding any other reporting party shall be deemed both irrelevant and subject to the federal and state constitutional rights of privacy; and, therefore, shall not be subject to review or disclosure.
(B) If the appellant fails to appear at the administrative hearing, the Hearing Officer shall make his/her determination based on the information contained in the enforcement officer's case file and the appellant's notice of appeal.
(C) Provided that proper notice of the administrative hearing has been served as required by this or other applicable chapters of this Code, an appellant who fails to appear at the administrative hearing shall be deemed to have waived each of the following: the right to such hearing, the adjudication of issues presented at the hearing, and any and all rights afforded to the appellant under this Code.
The appellant shall also be deemed to have failed to exhaust his/her administrative remedies.
(D) The only evidence that shall be permitted at the administrative hearing and considered by the administrative Hearing Officer in reaching a decision, is that evidence which is relevant to the proof or disproof of:
(i) Ownership of the subject property, when applicable;
(ii) Whether a person noticed by the District as a responsible party is, in fact, a responsible party;
(iii) Whether a violation of this Code occurred and/or continues to occur on the date or dates specified in the administrative citation;
(iv) Whether the responsible party has committed, caused, maintained, or permitted a violation of this Code on the date or dates specified on the administrative citation.
(f) Hearing Officer's Decision.
(1) After considering all the testimony and evidence submitted at the hearing, the Hearing Officer shall promptly issue a written decision (""Administrative Citation Appeal Ruling"") to uphold or cancel the administrative citation and shall list in the decision the reasons for that decision.
(2) If the Hearing Officer determines that the administrative citation should be upheld, then the amount of the penalties set forth in the citation shall not be reduced or waived for any reason.
This subsection shall not apply to ""warning only"" administrative citations or to any administrative citation that indicates on its face that the penalty will be waived if the violation is corrected by the deadline compliance date and the violation is so corrected.
(3) If the administrative citation has been upheld, the Hearing Officer may allow payment of the administrative penalty in installments, if an advance deposit hardship waiver has been issued to the appellant.
(4) If the Hearing Officer overturns the administrative citation, then no penalty shall be assessed and any penalty otherwise deposited with the District or its designated processing/collection agent, shall be promptly refunded to the appellant.
(5) The appellant shall be served with a copy of the hearing officer's written decision either at the conclusion of the hearing or sent by First Class Mail within a reasonable time.
The Hearing Officer's written decision shall become final on the date of the hearing unless mailed; otherwise it shall become final on the date of mailing.
(6) The Hearing Officer's written decision shall contain instructions for obtaining judicial review of the decision pursuant to California Government Code section 53069.4, as that section may be from time to time amended, or the successor provision thereto.
(7) If the administrative citation is upheld, the Hearing Officer shall also award the District its enforcement costs and its costs in defense of the citation (including the actual time spent conducting the hearing).
An itemized summary of these costs shall be presented to the Hearing Officer by the District within 10 days following the Hearing and mailed to appellant by First Class Mail to the address listed on the Notice of Appeal.
(g) Judicial Review of Administrative Hearing Officer's Decision.
(1) Notice of Appeal.
Within 20 calendar days of the date of the delivery or mailing of the Hearing Officer's decision to the appellant, the appellant (hereafter ""contestant"") may contest that decision by filing an appeal to be heard by the Superior Court, and paying to the court clerk the filing fee set forth at Government Code section 53069.4, or the successor provision thereto.
The failure to file the written appeal and to pay the filing fee within this period shall constitute a waiver of the right to an appeal and the decision shall be deemed confirmed.
The contestant shall serve a copy of the notice of appeal in person or by first class mail upon the District.
(2) Conduct of the Superior Court Appeal Hearing.
The conduct of the appeal before the Superior Court is a subordinate judicial duty and may be performed by traffic trial commissioners and other subordinate judicial officers at the direction of the presiding judge of the superior court.
The appeal shall be heard de novo, except that the contents of the District's file in the case shall be received in evidence.
A copy of the document or instrument of the District providing notice of the violation and imposition of the administrative penalty (i.e., the administrative citation) shall be admitted into evidence as prima facie evidence of the facts stated therein.
The court shall request that the District's file in the case be forwarded to the court, to be received within 15 calendar days of the request.
(3) Judgment.
The court shall retain the filing fee regardless of the outcome of the appeal.
If the court finds in favor of the contestant, the amount of the fee shall be reimbursed to the contestant by the District.
Any deposit of the administrative penalty shall be refunded by the District in accordance with the judgment of the court.If the administrative penalty has not been deposited and the decision of the court is against the contestant and in favor of the District, the District may proceed to collect the penalty pursuant to the procedures set forth in this Code, or in any other manner provided by law.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.460 - Recording of a Notice of Pendency., ,sub-sec-14.2.45,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.460RENOPE,https://zoneomics.com/code/4773/chapter_14#14.2.45,False,0,"(a) Whenever the District institutes a judicial action or proceeding to enforce this Code, a Notice of Pendency of the action or proceeding may be filed with the County Recorder's Office.
The notice may be filed at the time of the commencement of the action or proceeding, and upon recordation of the notice as provided in this section, shall have the same effect as a notice recorded in compliance with Section 405.7 of the California Code of Civil Procedure.
(b) The County Recorder shall record and index the Notice of Pendency of action or proceeding in the Grantor/Grantee Index.
(c) Any Notice of Pendency of action or proceeding filed in compliance with this section may, upon motion of a party to the action or proceeding, be vacated upon an appropriate showing of need therefore by an order of a judge of the court in which the action or proceeding is pending.
(d) A certified copy of the ""Order to Vacate Notice of Pendency"" may be recorded with the County Recorder's Office, and upon the recordation, the Notice of Pendency of the action or proceeding shall not constitute constructive notice of any of the matters contained therein nor create any duty of inquiry in any person thereafter dealing with the property described therein.
(e) An ""Order to Vacate Notice of Pendency"" shall not be appealable, but the party aggrieved by the order may, within 20 days after service of written notice of the order, or within additional time not exceeding 20 days as the court may, within the original 20 days allow, but in no event later than 60 days after entry of the order, petition the proper reviewing court to review the order by writ of mandate.
(f) No ""Order to Vacate Notice of Pendency"" shall be effective, nor shall it be recorded with the County Recorder's Office, until the time within which a petition for the filing of a writ of mandate has expired in compliance with this section.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.470 - Filing Notice of Action., ,sub-sec-14.2.46,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.470FINOAC,https://zoneomics.com/code/4773/chapter_14#14.2.46,False,0,"Whenever an enforcement action is initiated and prior to filing a Notice of Pendency, the District may, pursuant to Government Code section 27280, file with the County Recorder's Office a Notice of Action identifying the enforcement action taken for violation of this Code or other applicable law.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.480 - Public Nuisance Abatement for Fire Hazards., ,sub-sec-14.2.47,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.480PUNUABFIHA,https://zoneomics.com/code/4773/chapter_14#14.2.47,False,0,"Any violation of this Code, the California Fire Code, the San Bernardino County Fire Protection District Fire Prevention Standards or of the provisions of any code adopted and incorporated by reference by this Code may be deemed a fire hazard by the fire code official and acted upon pursuant to the public nuisance abatement provisions of Chapter 5 of Division 3 of Title 2 of the San Bernardino County Code beginning with Section 23.0503.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
14,Title 18 - BUILDING AND CONSTRUCTION,CHAPTER 18.04 - ADOPTION OF THE UNIFORM FIRE CODE AND UNIFORM FIRE CODE STANDARDS AND AMENDMENTS[2],18.04.490 - Board of Appeals—Code Application and Interpretations., ,sub-sec-14.2.48,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_TIT18BUCO_CH18.04ADUNFICOUNFICOSTAM_18.04.490BOAPODAPIN,https://zoneomics.com/code/4773/chapter_14#14.2.48,False,0,"(a) In order to hear and decide appeals of orders, decisions or determinations made by the fire code official relative to the application and interpretation of this Code (except for administrative citations issued pursuant to Sections 18.04.410, 18.04.420, 18.04.430 and 18.04.440), there shall be two appeals boards, namely the Planning Commission and the Building and Safety Board of Appeal.
(b) Limitations on Authority.
An application for appeal shall be based on a claim that the intent of this Code or the rules, standards and interpretations adopted hereunder have been incorrectly interpreted, the provisions of this Code do not fully apply, or an equivalent method of protection or safety is proposed.
The board shall have no authority to waive requirements of this Code.
(c) Qualifications.
The board of appeals shall consist of members who are qualified by experience and training to pass judgment on matters pertaining to hazards of fire, explosion, hazardous conditions or fire protection systems and are not employees of the fire code official.
(d) Appeals Hearings.
Appeals concerning standards of building construction, electrical work, and all fire protection and detection systems shall be heard by the Building and Safety Board of Appeals.
All other appeals shall be heard by the Planning Commission.
Hearings shall be in accordance with this section.
(e) Request for Hearing.
Any person may appeal the District's interpretation regarding the provisions of the San Bernardino County Fire Protection District Fire Code within 15 days after the date such interpretation is rendered, or after enforcement begins.
Unless an imminent hazard to life or property exists, enforcement involving an appealed interpretation may be suspended until a decision regarding the appeal has been reached.
(f) Hearing Procedures.
Within 30 days of the acceptance of an application for an appeal, the County or City having jurisdiction shall set the matter for hearing and shall give notice to the appellant, the applicant and to any other party who has requested in writing to be so notified.
During the hearing, witnesses may be sworn in and examined and evidence produced, and parties may be represented by counsel.
The appropriate appeals board shall keep a record of the proceedings of each hearing and shall issue written findings and a decision within 15 days of the conclusion of the hearing.
A written copy of the decision shall be mailed to the parties by first class mail, at such addresses as they have provided.
(g) Fees and Costs.
The District shall act as staff to the Appeals Board, and for that purpose may determine and set fees to charge an appellant to cover the cost of preparation of the record for appeal.
A summary of costs shall be compiled and sent to the appellant after all the appeals proceedings have been completed.
Any refund due the appellant shall be returned within 60 days after the summary is sent.
(Ord.
No.
306, § 2(Exh.
A), 8-22-2023)"
